Video ID,Video Title,Comment ID,Author,Published Time,Likes,Comment Text
ifg802gML0o,SAD TRUTH WHY POSTSCORERS ARE GETTING PATCHED IN NBA2K21! VIDEO *PROOF*  NEVER SEEN BEFORE FOOTAGE!,Ugz-_lhSyMLakcCNlQ94AaABAg.9CtCNPo51R99w_ohR6yzJ7,@robinmertpersie,1 year ago,1,.
DRF6KmlwrzY,TOP 3 BEST POST SCORER BUILDS FOR NBA 2K21 ON THE 1s COURT! BEST BUILD FOR COMP STAGE 1s!,UgzViAY61I5YfJCZBU94AaABAg,@ErijonEditz,1 year ago,1,The legend🔥
DRF6KmlwrzY,TOP 3 BEST POST SCORER BUILDS FOR NBA 2K21 ON THE 1s COURT! BEST BUILD FOR COMP STAGE 1s!,UgxthrhEO9mVAmmaIS14AaABAg,@cl9ud,2 years ago,2,Amg speed in hes childhood
DRF6KmlwrzY,TOP 3 BEST POST SCORER BUILDS FOR NBA 2K21 ON THE 1s COURT! BEST BUILD FOR COMP STAGE 1s!,Ugw4Kzxa-jxTC6Ow2np4AaABAg,@kdg8545,3 years ago,3,Greatness awaits you
DRF6KmlwrzY,TOP 3 BEST POST SCORER BUILDS FOR NBA 2K21 ON THE 1s COURT! BEST BUILD FOR COMP STAGE 1s!,UgzlwCuYCKg7_m4lGuh4AaABAg,@xconfye4157,4 years ago,2,goat
DRF6KmlwrzY,TOP 3 BEST POST SCORER BUILDS FOR NBA 2K21 ON THE 1s COURT! BEST BUILD FOR COMP STAGE 1s!,UgweD4bR1bXSf2UyQsF4AaABAg,@chefshareactz5167,4 years ago,1,Blue n yellow pie was my famous post build😭sad to see someone else know it but the build op asf
DRF6KmlwrzY,TOP 3 BEST POST SCORER BUILDS FOR NBA 2K21 ON THE 1s COURT! BEST BUILD FOR COMP STAGE 1s!,Ugy4_EwB8hrtsZAR4XN4AaABAg,@dddinerokid,4 years ago,5,I’m making this post scorer
DRF6KmlwrzY,TOP 3 BEST POST SCORER BUILDS FOR NBA 2K21 ON THE 1s COURT! BEST BUILD FOR COMP STAGE 1s!,UgybWzXCgJT3xuXSPlF4AaABAg,@mokoxkaba_,4 years ago,2,"Yo bro, u wanna run 3s ?"
DRF6KmlwrzY,TOP 3 BEST POST SCORER BUILDS FOR NBA 2K21 ON THE 1s COURT! BEST BUILD FOR COMP STAGE 1s!,UgwPX31ZqdsiACujhUR4AaABAg,@teamforze2368,2 years ago,1,You made it
DRF6KmlwrzY,TOP 3 BEST POST SCORER BUILDS FOR NBA 2K21 ON THE 1s COURT! BEST BUILD FOR COMP STAGE 1s!,UgzUMysLVm0ue8hzGPV4AaABAg,@Jaycrayvs,4 years ago,2,I’ve added you on ps4
DRF6KmlwrzY,TOP 3 BEST POST SCORER BUILDS FOR NBA 2K21 ON THE 1s COURT! BEST BUILD FOR COMP STAGE 1s!,UgysMPkdhOqEaK9VNYJ4AaABAg,@Amanda-xs5ri,4 years ago,1,🔥
DRF6KmlwrzY,TOP 3 BEST POST SCORER BUILDS FOR NBA 2K21 ON THE 1s COURT! BEST BUILD FOR COMP STAGE 1s!,UgwoB3nihmTZyHPYx214AaABAg,@RezGoru,9 months ago,2,Can I please get a free custom build pc🥺day of asking 216
DRF6KmlwrzY,TOP 3 BEST POST SCORER BUILDS FOR NBA 2K21 ON THE 1s COURT! BEST BUILD FOR COMP STAGE 1s!,Ugw7D7E3lHgbeITEiit4AaABAg,@_Kai_sen_,1 year ago,1,11 month no comments lemme fix this ❤
DRF6KmlwrzY,TOP 3 BEST POST SCORER BUILDS FOR NBA 2K21 ON THE 1s COURT! BEST BUILD FOR COMP STAGE 1s!,UgxmjY3_Dk_koYP9DRx4AaABAg,@snagalerttv,4 years ago,1,🙈🙈🙈🔥🔥
DRF6KmlwrzY,TOP 3 BEST POST SCORER BUILDS FOR NBA 2K21 ON THE 1s COURT! BEST BUILD FOR COMP STAGE 1s!,UgxxRKZd0B80jCQeog94AaABAg,@vrayaxizzz4754,3 years ago,1,wsp speed
DRF6KmlwrzY,TOP 3 BEST POST SCORER BUILDS FOR NBA 2K21 ON THE 1s COURT! BEST BUILD FOR COMP STAGE 1s!,Ugzvx64aTbxzprz7e2R4AaABAg,@Haytham718,4 years ago,1,They trash this year
DRF6KmlwrzY,TOP 3 BEST POST SCORER BUILDS FOR NBA 2K21 ON THE 1s COURT! BEST BUILD FOR COMP STAGE 1s!,Ugy6qFZ7KfQ5YFi97el4AaABAg,@apk_qwan2354,4 years ago,1,Yoowwww
DRF6KmlwrzY,TOP 3 BEST POST SCORER BUILDS FOR NBA 2K21 ON THE 1s COURT! BEST BUILD FOR COMP STAGE 1s!,Ugw4Kz64YIm2ptlK8OR4AaABAg,@Amanda-xs5ri,4 years ago,1,1
DRF6KmlwrzY,TOP 3 BEST POST SCORER BUILDS FOR NBA 2K21 ON THE 1s COURT! BEST BUILD FOR COMP STAGE 1s!,Ugy4_EwB8hrtsZAR4XN4AaABAg.9CqXAytkStW9CqXc9zKkfw,@IShowSpeed,4 years ago,1,which one
DRF6KmlwrzY,TOP 3 BEST POST SCORER BUILDS FOR NBA 2K21 ON THE 1s COURT! BEST BUILD FOR COMP STAGE 1s!,Ugy4_EwB8hrtsZAR4XN4AaABAg.9CqXAytkStW9CqY4KfSHbI,@dddinerokid,4 years ago,1,IShowSpeed with the 95 post hook
DRF6KmlwrzY,TOP 3 BEST POST SCORER BUILDS FOR NBA 2K21 ON THE 1s COURT! BEST BUILD FOR COMP STAGE 1s!,Ugy4_EwB8hrtsZAR4XN4AaABAg.9CqXAytkStW9CqY7X9JkDl,@dddinerokid,4 years ago,1,Per blue
MKEz2ejIzPk,HOW TO DO POST HOOKS IN NBA2K21! POST HOOKS ARE PATCHED!?,Ugy4_CuM6zq-cMw0YOp4AaABAg,@KumpsMgumps,4 years ago,13,Am I crazy or is there two different audios going on
MKEz2ejIzPk,HOW TO DO POST HOOKS IN NBA2K21! POST HOOKS ARE PATCHED!?,UgyVeBcf0J1iIfHZmIt4AaABAg,@_Kai_sen_,1 year ago,2,2 years no comments lemme fix this i love u speed in future you will be met Ronaldo
MKEz2ejIzPk,HOW TO DO POST HOOKS IN NBA2K21! POST HOOKS ARE PATCHED!?,Ugz9NnrtGSpvaCfGBe54AaABAg,@junior-zty5645,1 month ago,1,i love speed
MKEz2ejIzPk,HOW TO DO POST HOOKS IN NBA2K21! POST HOOKS ARE PATCHED!?,UgzqfBOHIlQfXvtbFkl4AaABAg,@briangrenier5543,4 years ago (edited),11,"Bruh I said in the last vid when you turn meter off there's no shot aim it's gonna be op and easy just like last year. Mike Wang tweeted about this. Once the meter is off there's literally no aiming it's just like 20. And the animations are still op and almost as hard to contest as last year. They're not patched at all you're missing because you're aiming them wrong, but like I said when the games out you can turn meter off and not have to aim it at all, and just time it like last year"
MKEz2ejIzPk,HOW TO DO POST HOOKS IN NBA2K21! POST HOOKS ARE PATCHED!?,UgyFjpA6FokDEFIvZbl4AaABAg,@1Luhkt,4 years ago,1,Bangers Only🤟🏽💪🏽🖤
MKEz2ejIzPk,HOW TO DO POST HOOKS IN NBA2K21! POST HOOKS ARE PATCHED!?,UgwcyM26786ILp5PxB14AaABAg,@extinctcomp3908,4 years ago (edited),3,"To make your hook shots watch Giuseppe Vuitton video, they are more op now."
MKEz2ejIzPk,HOW TO DO POST HOOKS IN NBA2K21! POST HOOKS ARE PATCHED!?,Ugx4mxz2MGj7IcJX0Pp4AaABAg,@dddinerokid,4 years ago,2,Thanks speed
MKEz2ejIzPk,HOW TO DO POST HOOKS IN NBA2K21! POST HOOKS ARE PATCHED!?,UgzD9hFqJt4a7C_kXhR4AaABAg,@MaseFade,4 years ago,1,You can take off the point to shoot... big thing is close shots are super patched in park
MKEz2ejIzPk,HOW TO DO POST HOOKS IN NBA2K21! POST HOOKS ARE PATCHED!?,UgxxVgpLYzKe3wuxM3B4AaABAg,@EXDNyro,7 months ago,1,Speeeeeeeeeeed
MKEz2ejIzPk,HOW TO DO POST HOOKS IN NBA2K21! POST HOOKS ARE PATCHED!?,UgxqyKeIeErRKvfuHOZ4AaABAg,@BlueRealer,4 years ago,1,Dang
MKEz2ejIzPk,HOW TO DO POST HOOKS IN NBA2K21! POST HOOKS ARE PATCHED!?,Ugw1C8w1AVt7itE4FWN4AaABAg,@sportreactions6401,4 years ago,1,The right stick is good bro u can readjust the stick if it’s too left or right
MKEz2ejIzPk,HOW TO DO POST HOOKS IN NBA2K21! POST HOOKS ARE PATCHED!?,Ugzk49xbRa_V6SQOSIZ4AaABAg,@bigg275,4 years ago,1,Quite down
MKEz2ejIzPk,HOW TO DO POST HOOKS IN NBA2K21! POST HOOKS ARE PATCHED!?,Ugz6M0s5ux26qWUo9pN4AaABAg,@liljake9451,4 years ago,1,Bruu it’s patch
MKEz2ejIzPk,HOW TO DO POST HOOKS IN NBA2K21! POST HOOKS ARE PATCHED!?,Ugwo6IckAlk5hbgC43J4AaABAg,@legxndares,4 years ago,1,It’s not patched same as last year
MKEz2ejIzPk,HOW TO DO POST HOOKS IN NBA2K21! POST HOOKS ARE PATCHED!?,UgzuIqiFAcvdu4pJZW54AaABAg,@RezGoru,9 months ago,2,Can I please get a free custom build pc🥺day of asking 215
MKEz2ejIzPk,HOW TO DO POST HOOKS IN NBA2K21! POST HOOKS ARE PATCHED!?,UgwyDMfknsh6qf8HhQp4AaABAg,@junior-zty5645,1 month ago,1,i love speed
MKEz2ejIzPk,HOW TO DO POST HOOKS IN NBA2K21! POST HOOKS ARE PATCHED!?,Ugz9jPQ8D5LwapMBzm14AaABAg,@junior-zty5645,1 month ago,1,i love speed
MKEz2ejIzPk,HOW TO DO POST HOOKS IN NBA2K21! POST HOOKS ARE PATCHED!?,UgzdFbSNZlzl6Z762FR4AaABAg,@junior-zty5645,1 month ago,1,i love speed
MKEz2ejIzPk,HOW TO DO POST HOOKS IN NBA2K21! POST HOOKS ARE PATCHED!?,UgzuIqiFAcvdu4pJZW54AaABAg.A6nw90ZyCYQA9XZFrQ9va3,@roastchicken401,7 months ago,1,No
cWLrFg6U62M,BEST STRETCH GLASS CLEANER BUILD IN NBA2K21! THE SHOOTING LOCKS ARE BACK!,Ugxbe9Gm0hEujKwmOSJ4AaABAg,@6thManSam,4 years ago,7,Great video man! Unique build and straight to the point. Loved the energy haha
cWLrFg6U62M,BEST STRETCH GLASS CLEANER BUILD IN NBA2K21! THE SHOOTING LOCKS ARE BACK!,Ugz7n9JrHTo5PmJ24u54AaABAg,@bigslime7808,2 years ago,3,bro really made it
cWLrFg6U62M,BEST STRETCH GLASS CLEANER BUILD IN NBA2K21! THE SHOOTING LOCKS ARE BACK!,Ugwc9EwQokPkvyjE-RJ4AaABAg,@PelicanMafia,2 years ago,1,Crazy how far you've come
cWLrFg6U62M,BEST STRETCH GLASS CLEANER BUILD IN NBA2K21! THE SHOOTING LOCKS ARE BACK!,UgySfNj38VSlqfJeUhh4AaABAg,@nappyheadjay4551,4 years ago,4,YO WHY WE GOING SO F**** FAST
cWLrFg6U62M,BEST STRETCH GLASS CLEANER BUILD IN NBA2K21! THE SHOOTING LOCKS ARE BACK!,UgwEggei6TDEMoYPYwd4AaABAg,@jbirkin,4 years ago,4,Notis didn’t send out🤦🏽‍♂️
cWLrFg6U62M,BEST STRETCH GLASS CLEANER BUILD IN NBA2K21! THE SHOOTING LOCKS ARE BACK!,UgxAslqOPdFTjEGrI0x4AaABAg,@wannes4095,2 years ago,1,W vid but put the pie chart in aswell
cWLrFg6U62M,BEST STRETCH GLASS CLEANER BUILD IN NBA2K21! THE SHOOTING LOCKS ARE BACK!,UgzGla4zU8l8iBxYcLV4AaABAg,@lastchance-lo8rv,2 months ago,2,who's watching in 2025
cWLrFg6U62M,BEST STRETCH GLASS CLEANER BUILD IN NBA2K21! THE SHOOTING LOCKS ARE BACK!,UgwINd0_EEUnVGxiouF4AaABAg,@MMAJAY.,4 years ago,4,Don't need a 75 three 2k say it every year
cWLrFg6U62M,BEST STRETCH GLASS CLEANER BUILD IN NBA2K21! THE SHOOTING LOCKS ARE BACK!,UgzyUAznWroqKtmcf6h4AaABAg,@TuTu.Zimmmm,4 years ago,5,It needs to be 70 not 75 and i made this build last year before it was popular and upgraded the playmaking all the way
cWLrFg6U62M,BEST STRETCH GLASS CLEANER BUILD IN NBA2K21! THE SHOOTING LOCKS ARE BACK!,Ugz68If9CYMaF4R4ndR4AaABAg,@xxtrulykavyxx4272,4 years ago,3,When i made it it said 3 level scorer
cWLrFg6U62M,BEST STRETCH GLASS CLEANER BUILD IN NBA2K21! THE SHOOTING LOCKS ARE BACK!,UgyIVwapTYKNWEZB8md4AaABAg,@samoxx.x777,2 years ago,1,bro 💀
cWLrFg6U62M,BEST STRETCH GLASS CLEANER BUILD IN NBA2K21! THE SHOOTING LOCKS ARE BACK!,UgyvKxbJGaxYKfC5MiV4AaABAg,@gigaschadde1960,2 years ago,1,jeezz less then 300 likes
cWLrFg6U62M,BEST STRETCH GLASS CLEANER BUILD IN NBA2K21! THE SHOOTING LOCKS ARE BACK!,UgxzIfhKDktXb4vhuuZ4AaABAg,@fliict3808,4 years ago,2,🔥
cWLrFg6U62M,BEST STRETCH GLASS CLEANER BUILD IN NBA2K21! THE SHOOTING LOCKS ARE BACK!,UgxqegWDSJRAuQN56Ph4AaABAg,@WXLTUR,4 years ago,2,What beat is that?
cWLrFg6U62M,BEST STRETCH GLASS CLEANER BUILD IN NBA2K21! THE SHOOTING LOCKS ARE BACK!,Ugzf3lisNx9bLyYQVWp4AaABAg,@tysonxgaming6797,2 years ago,1,Hi speed i am from future. u are now famous 😂🏵️👍
cWLrFg6U62M,BEST STRETCH GLASS CLEANER BUILD IN NBA2K21! THE SHOOTING LOCKS ARE BACK!,UgwMEg5pymuhib8YVoh4AaABAg,@aurelelezibroly,11 months ago,1,Who 2024
cWLrFg6U62M,BEST STRETCH GLASS CLEANER BUILD IN NBA2K21! THE SHOOTING LOCKS ARE BACK!,Ugwq925YJU1STKzGpRN4AaABAg,@RezGoru,9 months ago,2,Can I please get a free custom build pc🥺day of asking 214
cWLrFg6U62M,BEST STRETCH GLASS CLEANER BUILD IN NBA2K21! THE SHOOTING LOCKS ARE BACK!,Ugw9QO7YFPaUCwCeFrR4AaABAg,@johannvientolosa9357,2 years ago,1,Yo
cWLrFg6U62M,BEST STRETCH GLASS CLEANER BUILD IN NBA2K21! THE SHOOTING LOCKS ARE BACK!,Ugx5zzUC6-7OQcTibON4AaABAg,@imbig5iv398,3 years ago,1,How you show a build but don’t show the pie chart. You geeks today
cWLrFg6U62M,BEST STRETCH GLASS CLEANER BUILD IN NBA2K21! THE SHOOTING LOCKS ARE BACK!,Ugxf5IhDBLBy9r_PXk14AaABAg,@maleeq,1 year ago,1,scroll to far 😂
8bl7BlZzyK0,BEST POSTSCORER BUILD IN NBA2K21! POST HOOKS AR BACK IN NBA2K21!,UgzC6lho2yva9bUfgJF4AaABAg,@IShowSpeed,4 years ago,16,ngl postscorer gonna be 💩 this year y’all sorry🥺🥺🥺
8bl7BlZzyK0,BEST POSTSCORER BUILD IN NBA2K21! POST HOOKS AR BACK IN NBA2K21!,Ugw5V5fvf3H-98NbLUp4AaABAg,@KINGJAYYYYYY,4 years ago,2,Yesirrr 3K right their‼️‼️ banger🤘🏽
8bl7BlZzyK0,BEST POSTSCORER BUILD IN NBA2K21! POST HOOKS AR BACK IN NBA2K21!,Ugz0Ybr6896ocU8leu94AaABAg,@1Luhkt,4 years ago,3,Yooo bangers only start a stream!🤟🏽💪🏽
8bl7BlZzyK0,BEST POSTSCORER BUILD IN NBA2K21! POST HOOKS AR BACK IN NBA2K21!,Ugziyj_fUi8gD_jOvg94AaABAg,@AstroSpyderr1208,2 years ago,2,It's crazy seeing the old comments before he was popular the good old days
8bl7BlZzyK0,BEST POSTSCORER BUILD IN NBA2K21! POST HOOKS AR BACK IN NBA2K21!,UgzX0OBcM-Q-hBkjeF14AaABAg,@colindelaney3232,4 years ago,4,yo use square u can still post hook
8bl7BlZzyK0,BEST POSTSCORER BUILD IN NBA2K21! POST HOOKS AR BACK IN NBA2K21!,UgxC_x1n0QDY7zgCXdF4AaABAg,@Shannlon23k,4 years ago,3,Stream tn?
8bl7BlZzyK0,BEST POSTSCORER BUILD IN NBA2K21! POST HOOKS AR BACK IN NBA2K21!,UgwVoA4_cn4QB_87_114AaABAg,@ExJoinz,4 years ago,2,Piecharts nd shi da same
8bl7BlZzyK0,BEST POSTSCORER BUILD IN NBA2K21! POST HOOKS AR BACK IN NBA2K21!,UgxoeCekquteuChjLjp4AaABAg,@Jacques710,2 years ago,2,LEAST POPULAR VIDEO
8bl7BlZzyK0,BEST POSTSCORER BUILD IN NBA2K21! POST HOOKS AR BACK IN NBA2K21!,UgxPprMczxWcH3peSAx4AaABAg,@stewiegriffinfan18,4 years ago,1,Can you make tutorial vids on post scoring in 21?
8bl7BlZzyK0,BEST POSTSCORER BUILD IN NBA2K21! POST HOOKS AR BACK IN NBA2K21!,UgxJe0JZJ2maYw9ISHJ4AaABAg,@jbirkin,4 years ago,2,Yea just play lock or glass
8bl7BlZzyK0,BEST POSTSCORER BUILD IN NBA2K21! POST HOOKS AR BACK IN NBA2K21!,UgwmjjRgEv46kLXhcaV4AaABAg,@LeonardoRomani-mq7cv,10 months ago,1,En un año no hubo comentarios hasta este momento escrito
8bl7BlZzyK0,BEST POSTSCORER BUILD IN NBA2K21! POST HOOKS AR BACK IN NBA2K21!,UgzkfAjhdK7wyt3AX-t4AaABAg,@Aslamuilikumakhi,2 years ago,1,nice
8bl7BlZzyK0,BEST POSTSCORER BUILD IN NBA2K21! POST HOOKS AR BACK IN NBA2K21!,Ugx4nTjGAsetq9DTOth4AaABAg,@uhskini,2 years ago,1,speed least watched video
8bl7BlZzyK0,BEST POSTSCORER BUILD IN NBA2K21! POST HOOKS AR BACK IN NBA2K21!,UgzuWnPT6pZZgMeKcxl4AaABAg,@NotUrOrdinaryJosh,7 months ago,1,2024 anyone?
8bl7BlZzyK0,BEST POSTSCORER BUILD IN NBA2K21! POST HOOKS AR BACK IN NBA2K21!,UgxVO4eBRamX84_eF254AaABAg,@eyadfarahat1140,2 years ago,1,Wow man
8bl7BlZzyK0,BEST POSTSCORER BUILD IN NBA2K21! POST HOOKS AR BACK IN NBA2K21!,UgyR-YYUtEDQJL4-w4p4AaABAg,@XxKomboxX,4 years ago,1,Still using this one?
8bl7BlZzyK0,BEST POSTSCORER BUILD IN NBA2K21! POST HOOKS AR BACK IN NBA2K21!,Ugw6X8FwvPT7aOeDGn54AaABAg,@RezGoru,9 months ago,3,Can i please get a free pc 🥺day of asking 213
8bl7BlZzyK0,BEST POSTSCORER BUILD IN NBA2K21! POST HOOKS AR BACK IN NBA2K21!,UgzrVmBF12x-c37Km5R4AaABAg,@Heygloqs,4 years ago,3,Yesirr
8bl7BlZzyK0,BEST POSTSCORER BUILD IN NBA2K21! POST HOOKS AR BACK IN NBA2K21!,UgzOzr3uIsXcBxX12Ot4AaABAg,@r5homixcide,4 years ago,2,Let’s gi
8bl7BlZzyK0,BEST POSTSCORER BUILD IN NBA2K21! POST HOOKS AR BACK IN NBA2K21!,UgzorJ1R7ThR1lTj8nx4AaABAg,@cuhlkori1815,4 years ago,2,"Me I need a new phone 
Mom why 
Me I smashed the like"
wpdGAkCRtjQ,2K20 COMP STAGE GAMEPLAY! NEVER TRUST RANDOMS IN COMP STAGE IN NBA2K20!,UgySAQB0rp2fXf0APP94AaABAg,@GigaChad2703,2 years ago,26,He had no idea how famous he would become
wpdGAkCRtjQ,2K20 COMP STAGE GAMEPLAY! NEVER TRUST RANDOMS IN COMP STAGE IN NBA2K20!,UgxciVqyzu_o2f5u7jh4AaABAg,@stagegifted9015,4 years ago,13,yessir stream that im finna tune in
wpdGAkCRtjQ,2K20 COMP STAGE GAMEPLAY! NEVER TRUST RANDOMS IN COMP STAGE IN NBA2K20!,UgxhLXrsvZTQZtUFq9F4AaABAg,@goshianimations801,2 years ago,3,u deserve that fame bro
wpdGAkCRtjQ,2K20 COMP STAGE GAMEPLAY! NEVER TRUST RANDOMS IN COMP STAGE IN NBA2K20!,UgwRlvpb7ibkFn_DGNd4AaABAg,@chalada4787,8 months ago,2,"Yo speeeeeeeddddd 😂 U big time now I watches this video when It came out, goood times ong"
wpdGAkCRtjQ,2K20 COMP STAGE GAMEPLAY! NEVER TRUST RANDOMS IN COMP STAGE IN NBA2K20!,UgxZzFi5lmLZH8UuUBV4AaABAg,@xsnag4700,4 years ago,3,We need a post scorer build cuhhh
wpdGAkCRtjQ,2K20 COMP STAGE GAMEPLAY! NEVER TRUST RANDOMS IN COMP STAGE IN NBA2K20!,Ugzg5nhAlkfUDkZhVlx4AaABAg,@antonioe2814,1 year ago,5,Me scrolling all the way down to find his most least viewed vid in 2023:
wpdGAkCRtjQ,2K20 COMP STAGE GAMEPLAY! NEVER TRUST RANDOMS IN COMP STAGE IN NBA2K20!,UgyAzMqEP21r_ynxh3Z4AaABAg,@alsuffiyankhan,1 year ago,1,21 million insaneeeee
wpdGAkCRtjQ,2K20 COMP STAGE GAMEPLAY! NEVER TRUST RANDOMS IN COMP STAGE IN NBA2K20!,UgxcMYEF5mdW5zmBFzN4AaABAg,@Jaygaming100.,4 years ago,1,Just watched 🤟
wpdGAkCRtjQ,2K20 COMP STAGE GAMEPLAY! NEVER TRUST RANDOMS IN COMP STAGE IN NBA2K20!,UgzYUXWSY0NAOKA62wB4AaABAg,@Heygloqs,4 years ago,2,Stream demo bro
wpdGAkCRtjQ,2K20 COMP STAGE GAMEPLAY! NEVER TRUST RANDOMS IN COMP STAGE IN NBA2K20!,UgyTVPTX7xh6pq8qqjZ4AaABAg,@Orlando-pb1gg,1 year ago,1,Speeed
wpdGAkCRtjQ,2K20 COMP STAGE GAMEPLAY! NEVER TRUST RANDOMS IN COMP STAGE IN NBA2K20!,Ugxsxhaqeq_rDc-KqHh4AaABAg,@Gogginsson514,1 year ago,1,Lest famous vid
wpdGAkCRtjQ,2K20 COMP STAGE GAMEPLAY! NEVER TRUST RANDOMS IN COMP STAGE IN NBA2K20!,UgyMpxadj9llC3wc0BV4AaABAg,@Robot_777,1 month ago,1,🗿
wpdGAkCRtjQ,2K20 COMP STAGE GAMEPLAY! NEVER TRUST RANDOMS IN COMP STAGE IN NBA2K20!,UgyFVNjKYq8RU_8Lz5V4AaABAg,@emanichijou,2 years ago,1,nice
wpdGAkCRtjQ,2K20 COMP STAGE GAMEPLAY! NEVER TRUST RANDOMS IN COMP STAGE IN NBA2K20!,UgzpwK2oggIjoeHckVR4AaABAg,@ferozimrs,1 year ago,1,2024🎉🎉
wpdGAkCRtjQ,2K20 COMP STAGE GAMEPLAY! NEVER TRUST RANDOMS IN COMP STAGE IN NBA2K20!,UgyH8pvXZ_J20PY76r94AaABAg,@soultheghost9739,4 years ago,1,No more post hooks
wpdGAkCRtjQ,2K20 COMP STAGE GAMEPLAY! NEVER TRUST RANDOMS IN COMP STAGE IN NBA2K20!,UgwpiMvoeP_7xdFl7w94AaABAg,@WeanurAnimations,5 months ago,1,W
wpdGAkCRtjQ,2K20 COMP STAGE GAMEPLAY! NEVER TRUST RANDOMS IN COMP STAGE IN NBA2K20!,Ugx4-KzAY0eaVZv4Lgd4AaABAg,@anonymousap8566,4 years ago,1,Made a post scorer
wpdGAkCRtjQ,2K20 COMP STAGE GAMEPLAY! NEVER TRUST RANDOMS IN COMP STAGE IN NBA2K20!,Ugz8DXMEEecJJd35fBt4AaABAg,@Brogoawaywrirdo,1 year ago,1,4 views off of being not the least viewed video
wpdGAkCRtjQ,2K20 COMP STAGE GAMEPLAY! NEVER TRUST RANDOMS IN COMP STAGE IN NBA2K20!,Ugy74hezg5C2SbYwEEB4AaABAg,@EthanHasnt,1 year ago,1,i came from sambucha
wpdGAkCRtjQ,2K20 COMP STAGE GAMEPLAY! NEVER TRUST RANDOMS IN COMP STAGE IN NBA2K20!,UgyrUlxoM9LCYPM4rrx4AaABAg,@yDrxp_,4 years ago,4,Truly is lowkey horrible
bpqH8aO2JrM,2K20 COMP STAGE GAMEPLAY! WHY LEGEND LOCK TAKES NO SKILL!COMP STAGE TAKES NO SKILL!,UgyKpQJ-Tz_ZFltYeTF4AaABAg,@User-n1w9m,1 year ago,16,Least viewed video
bpqH8aO2JrM,2K20 COMP STAGE GAMEPLAY! WHY LEGEND LOCK TAKES NO SKILL!COMP STAGE TAKES NO SKILL!,UgyFfDktjBJ00aWQTRV4AaABAg,@0KAIR611,1 year ago,3,This video needs more views
bpqH8aO2JrM,2K20 COMP STAGE GAMEPLAY! WHY LEGEND LOCK TAKES NO SKILL!COMP STAGE TAKES NO SKILL!,Ugy2pOcVbte_IuFYl394AaABAg,@Mpj_brawlstars,1 year ago,2,EN AZ İZLENEN VİDEO 😢
bpqH8aO2JrM,2K20 COMP STAGE GAMEPLAY! WHY LEGEND LOCK TAKES NO SKILL!COMP STAGE TAKES NO SKILL!,Ugw1-VLYWn_zUdSlkbt4AaABAg,@simierzek,1 year ago,4,2.5k views
bpqH8aO2JrM,2K20 COMP STAGE GAMEPLAY! WHY LEGEND LOCK TAKES NO SKILL!COMP STAGE TAKES NO SKILL!,UgxZ544Njoqvho-Tv3F4AaABAg,@ZerxyGaming,1 year ago,2,pro
bpqH8aO2JrM,2K20 COMP STAGE GAMEPLAY! WHY LEGEND LOCK TAKES NO SKILL!COMP STAGE TAKES NO SKILL!,UgyTVeRN9NoNTReIYrh4AaABAg,@cersace2k656,4 years ago,3,why do you post vids of you losing 😂😂💀
bpqH8aO2JrM,2K20 COMP STAGE GAMEPLAY! WHY LEGEND LOCK TAKES NO SKILL!COMP STAGE TAKES NO SKILL!,UgzxqSe_2HpG9E3gRqp4AaABAg,@evanx7691,1 year ago,3,U'll meet ronaldo
bpqH8aO2JrM,2K20 COMP STAGE GAMEPLAY! WHY LEGEND LOCK TAKES NO SKILL!COMP STAGE TAKES NO SKILL!,UgyhX4-RyxY6X2YhqaJ4AaABAg,@Idk_name.,1 year ago,2,Ishowmeat
bpqH8aO2JrM,2K20 COMP STAGE GAMEPLAY! WHY LEGEND LOCK TAKES NO SKILL!COMP STAGE TAKES NO SKILL!,UgzjTdRH2ykEpt07NCN4AaABAg,@TommyGunBoy,1 year ago,4,he went from this to 19.6M
bpqH8aO2JrM,2K20 COMP STAGE GAMEPLAY! WHY LEGEND LOCK TAKES NO SKILL!COMP STAGE TAKES NO SKILL!,UgwSohWrR5usiWQ78pZ4AaABAg,@gatnopp,2 years ago,3,login mang
bpqH8aO2JrM,2K20 COMP STAGE GAMEPLAY! WHY LEGEND LOCK TAKES NO SKILL!COMP STAGE TAKES NO SKILL!,Ugym9v4vvfpgV4WBkUp4AaABAg,@aspekanimation,1 month ago,1,Supporting unpopular bloggers
bpqH8aO2JrM,2K20 COMP STAGE GAMEPLAY! WHY LEGEND LOCK TAKES NO SKILL!COMP STAGE TAKES NO SKILL!,Ugxxm0PxUzN1x_sSLjF4AaABAg,@sleazeeeee,4 years ago,3,This a d-league not a comp stage 😭✌🏽
bpqH8aO2JrM,2K20 COMP STAGE GAMEPLAY! WHY LEGEND LOCK TAKES NO SKILL!COMP STAGE TAKES NO SKILL!,UgzvSBPWGvW9OEnS32B4AaABAg,@r5homixcide,4 years ago,2,🐐
bpqH8aO2JrM,2K20 COMP STAGE GAMEPLAY! WHY LEGEND LOCK TAKES NO SKILL!COMP STAGE TAKES NO SKILL!,UgwQlRvwSXCj8YoLvTZ4AaABAg,@killer_dj3335,10 months ago,2,Wer ist hier 2024
